PROTEIN_U,PROTEIN_V,CO_EXP
YDR471W,YJL177W,0.770002618813983
YJL177W,YMR194W,0.8481657310265975
YCR071C,YML025C,0.9452164663262295
YGL151W,YOR174W,0.12324740155371354
YDL008W,YOR249C,0.11216961607186132
YCR071C,YDR296W,0.9716260480257916
YGR034W,YGR085C,0.0
YGL240W,YLR102C,0.0
YCR081W,YLR071C,0.0
YDL008W,YDR118W,0.0
YIR025W,YNL172W,0.2366610502935372
YKL173W,YLR275W,0.30726564414211976
YGL004C,YGR232W,0.7532366106771673
YOR210W,YOR224C,0.6287664516214684
YDL150W,YJL011C,0.8613970528660323
YER050C,YMR158W,0.8816176575695195
YBL038W,YDR296W,0.9464692840642025
YHR041C,YMR112C,0.0
YER050C,YNL137C,0.838375579519278
YML049C,YMR240C,0.0
YAL033W,YLR145W,0.5007155585447631
YCR081W,YOR174W,0.0
YLR129W,YPR144C,0.8399409080395284
YDR462W,YOR150W,0.9171148726355363
YPL042C,YPR168W,0.2837383024228698
YDR246W,YDR407C,0.13958786034672946
YCL028W,YGL151W,0.0
YLR071C,YNL236W,0.2762319962159951
YDR337W,YER050C,0.8845294198921971
YCR081W,YOL135C,0.0015346122750139583
YCR071C,YMR193W,0.9034908128565051
YDR449C,YMR093W,0.9364024000007163
YBL093C,YCR081W,0.0
YJL063C,YKR006C,0.9623108247781004
YBL038W,YDR116C,0.9228699977387503
YGR135W,YGR253C,0.08015806639057252
YHR069C,YNL232W,0.6226662410658765
YBL093C,YBR193C,0.30734513489072984
YMR231W,YPL045W,0.15520896883163465
YDL098C,YPR082C,0.0
YDR296W,YML025C,0.9562827462495591
YGL025C,YNL236W,0.0
YIL019W,YLR186W,0.7958326996530952
YDR404C,YJL140W,0.2515416740902886
YGR034W,YLR448W,0.0
YHR058C,YPL042C,0.3125396050734011
YMR188C,YNR037C,0.9273663971510965
YGL151W,YPL042C,0.0
YDR064W,YOR096W,0.8731130994130479
YMR112C,YOR174W,0.0
YAL033W,YNL221C,0.5528190292679436
YCR046C,YKR006C,0.9455179125221653
YKR085C,YMR193W,0.9483039552029497
YER029C,YLR275W,0.23472132370221993
YDR462W,YMR024W,0.7805522714588651
YDL082W,YGR034W,0.0
YBL093C,YGL151W,0.0
YGR034W,YHL001W,0.0
YCL028W,YNR010W,0.0
YGR085C,YLR448W,0.8376191840385792
YML025C,YNL005C,0.8821585653392711
YNR036C,YNR037C,0.8316225736198426
YHR166C,YLR127C,0.0
YDL005C,YPR168W,0.11926539708920303
YIL019W,YJR002W,0.8353030009047274
YKL167C,YNL005C,0.8376285757194355
YKR085C,YML025C,0.9193182260691883
YBR251W,YMR158W,0.876764741915177
YCR046C,YGR220C,0.8009344263533632
YDL082W,YNL069C,0.9060565088584749
YKL173W,YLR147C,0.19207302480079994
YGR034W,YNL069C,0.0
YHR059W,YMR188C,0.9141704532576584
YCL028W,YDR308C,0.0
YLR115W,YLR277C,0.09283778089382373
YDR443C,YGL025C,0.26082630227347237
YGR085C,YJL177W,0.7336673145611882
YER050C,YNR036C,0.84932039118038
YJR113C,YNR037C,0.9111974390151355
YBL090W,YNR037C,0.9308135283500446
YLR102C,YOR249C,0.0
YLL045C,YOR063W,0.863116143026504
YBR193C,YDR443C,0.5008712947117017
YBR193C,YNL236W,0.0
YDR472W,YOR115C,0.7241851634197313
YDR449C,YPL126W,0.9304896660408984
YDR443C,YNR010W,0.0
YDR447C,YJL177W,0.0
YDL082W,YDR471W,0.797145012471177
YDR303C,YLR357W,0.0
YDR407C,YOR115C,0.0
YDR447C,YMR194W,0.0
YJL063C,YMR024W,0.8843143474548263
YHR166C,YIR025W,0.07846533347674847
YDL222C,YKL051W,0.7262514482964595
YBR055C,YPR178W,0.0
YHR041C,YOL135C,0.14109855882587494
YGL103W,YKL180W,0.6508532909272319
YFR036W,YKL022C,0.44019673860562425
YDR246W,YMR218C,0.0
YER050C,YGR165W,0.8664100608043219
YCR052W,YMR091C,0.48422985805810626
YDR462W,YKL167C,0.8790825583619057
YBL038W,YMR024W,0.8993932445782056
YGR220C,YKR085C,0.828082119358267
YBL093C,YHR058C,0.45006848733693144
YDR447C,YDR471W,0.0
YBR193C,YLR071C,0.18557687469660158
YCR031C,YGR034W,0.0
YGR253C,YOR362C,0.36547962158949765
YDL082W,YMR194W,0.8725297379875423
YBL038W,YGR220C,0.8703826099014281
YDL222C,YGR055W,0.0
YGR013W,YIL061C,0.5054363721337108
YLR129W,YLR409C,0.8973224656928119
YKR068C,YMR218C,0.0
YJR002W,YLR186W,0.74430435009992
YDL082W,YLR448W,0.9589544015601144
YBR253W,YHR058C,0.0
YBR251W,YGR165W,0.8594179873704456
YCR031C,YDL083C,0.6680351946118332
YML063W,YNL069C,0.780607572255497
YDR118W,YNL172W,0.019472271463217304
YDR296W,YKR085C,0.9484639203792852
YGL151W,YHR041C,0.0
YHR148W,YPL217C,0.934885757204492
YBL038W,YNL005C,0.8015484087351847
YDL007W,YOR259C,0.5406241681904647
YHR088W,YLR002C,0.8402858566881922
YGR084C,YGR165W,0.8912802833250901
YBR253W,YNR010W,0.0
YLR421C,YOR259C,0.35121160657772355
YBR146W,YHL004W,0.8743416633765565
YEL031W,YKR039W,0.0
YDR308C,YPL042C,0.5498907128033858
YBL093C,YPR070W,0.2537200511227764
YGL103W,YGR085C,0.9041418451677872
YER050C,YJR113C,0.8901667144941838
YGL240W,YNL172W,0.14492395596138127
YDR462W,YJL063C,0.8848877928399861
YKL167C,YMR193W,0.9445309223452077
YAL005C,YLL024C,0.3541092059230118
YJR002W,YPL126W,0.7571254950314483
YGR085C,YML063W,0.5320423255602601
YDR462W,YKR006C,0.8797766638754219
YCR081W,YGL127C,0.0
YKL180W,YMR194W,0.7063032410729945
YDR407C,YKR068C,0.005875822983917644
YER094C,YPR103W,0.7785178179142104
YGR220C,YKL167C,0.8679512513278467
YGR135W,YPR103W,0.15880049382408276
YDR449C,YPR144C,0.87919063340503
YDL008W,YLR102C,0.0
YCL028W,YDR443C,0.3233420547971333
YMR314W,YOL038W,0.5980058686600553
YPL042C,YPR070W,0.18132031015722538
YDR308C,YOL135C,0.05222099253466981
YLR071C,YMR112C,0.22764401459265735
YPL126W,YPR144C,0.9211516282288916
YJL063C,YLR312W-A,0.9154745659578889
YER029C,YLL036C,0.7170450003912583
YBR253W,YPR070W,0.0
YER172C,YPL213W,0.0
YGR165W,YHR059W,0.9352984291608163
YBR122C,YJL063C,0.8877842854079326
YGL127C,YGL151W,0.0
YDR447C,YGR034W,0.0
YHR041C,YPR070W,0.0
YLR421C,YPR108W,0.46200607496234186
YJR002W,YMR093W,0.75656821450847
YDR447C,YML063W,0.0
YDL083C,YGR034W,0.0
YHL001W,YLR448W,0.7521060804311591
YGR095C,YOL142W,0.6150806658132573
YDR116C,YJL063C,0.8775036041794951
YDL083C,YMR194W,0.8451574875387022
YDR324C,YMR093W,0.8745764535655003
YCR081W,YHR041C,0.1347913091053084
YGL240W,YHR166C,0.0
YBL004W,YLR186W,0.8048894934391385
YDR447C,YLR448W,0.0
YCL028W,YHR058C,0.0
YDL083C,YNL069C,0.9281157910065594
YBR254C,YDR246W,0.0
YDL136W,YHL001W,0.0
YJL063C,YLR439W,0.960143225430458
YLR312W-A,YNL252C,0.9235386880634828
YDR447C,YNL069C,0.0
YJR002W,YLR129W,0.7681785890168917
YGR002C,YNL107W,0.0
YLR148W,YMR231W,0.1638605969455459
YKL180W,YNL069C,0.7949137361539582
YMR194W,YNL069C,0.9190346387756332
YBR193C,YCL028W,0.030666359361826014
YNL222W,YPR107C,0.5896525329806694
YFR036W,YGL003C,0.0
YER094C,YGR253C,0.3849324227391627
YJR101W,YNR037C,0.8883941084836635
YMR218C,YOR115C,0.16945707798631746
YLR102C,YNL172W,0.18222832597512117
YDL083C,YJL177W,0.9148147848152243
YCR031C,YNL069C,0.5690279980851555
YLR312W-A,YML025C,0.9251299900122052
YGL103W,YML073C,0.4982637387249469
YER094C,YGL011C,0.49540118306543895
YMR112C,YPL042C,0.0
YML077W,YOR115C,0.7283497846723098
YDR116C,YDR462W,0.8010747857520872
YDL077C,YLR396C,0.07273281155396963
YBR254C,YDR407C,0.0
YBR181C,YDL136W,0.0
YDR113C,YFR036W,0.0
YHR041C,YPR168W,0.0
YDL005C,YNR010W,0.027949298198197182
YBR253W,YGL151W,0.4836439666828959
YDR296W,YKL167C,0.940922899728861
YOR157C,YPR103W,0.6804393289137464
YLL011W,YLR129W,0.8836868025157443
YGR085C,YIL018W,0.0
YLR448W,YML073C,0.8386551887814859
YBR181C,YDR471W,0.0
YER050C,YIL093C,0.8627455528041786
YER050C,YPL118W,0.9444657002386224
YHL001W,YML073C,0.6905101042193124
YHR165C,YPL213W,0.11623776295002476
YDR041W,YHL004W,0.8807118126046221
YKL180W,YML073C,0.6579352080607369
YMR024W,YMR193W,0.9212795379472309
YHR041C,YOR174W,0.5167393820933199
YDL077C,YMR231W,0.008194068593168527
YNL306W,YNR037C,0.9080159084033065
YNL232W,YOL142W,0.6125223158508152
YBR193C,YOR174W,0.0
YJL001W,YOR362C,0.735206881837722
YBL027W,YBL092W,0.8863541553894971
YHR166C,YOR249C,0.340469717542587
YJL177W,YLR448W,0.8833188867417141
YDR324C,YHR148W,0.8316345793658384
YBL093C,YGL025C,0.3807386352855659
YBL038W,YJL063C,0.9245370498491032
YAL033W,YNL282W,0.47272890095385944
YGR030C,YLR145W,0.0
YNL172W,YOR249C,0.0
YBR055C,YGR091W,0.39313367470554667
YNR037C,YOR158W,0.8874425816966394
YBL092W,YHR141C,0.0
YHL001W,YMR194W,0.8210945317043267
YDL083C,YGL103W,0.7897660858144542
YLR129W,YPL217C,0.9051851136638335
YHL004W,YKL155C,0.6903558699959926
YDL005C,YDR308C,0.0
YJR002W,YPR144C,0.7881597482623388
YOR224C,YPR187W,0.870142135609005
YER172C,YLL036C,0.10882163417869337
YCR052W,YDR303C,0.28108987564638777
YJL177W,YKL180W,0.7881917135004366
YBR253W,YOL135C,0.0
YBR122C,YMR193W,0.9333071244076545
YGL127C,YPR070W,0.0
YDR041W,YNR037C,0.8502617887881604
YDR116C,YLR312W-A,0.9480073977069078
YIL093C,YNR037C,0.9276959770456921
YML127W,YMR091C,0.56812251810672
YDR449C,YJR002W,0.6990637792866288
YDR472W,YMR218C,0.15942211469483852
YGR091W,YPR082C,0.0
YER029C,YER172C,0.1079887605754833
YJL177W,YML073C,0.8350796187373013
YGR085C,YKL180W,0.6634427580213982
YFR050C,YGR253C,0.3852954502742016
YCR031C,YDR447C,0.0
YBL027W,YDL083C,0.8495976555245264
YBL018C,YNL221C,0.46316648979429226
YDL005C,YHR058C,0.0
YBR253W,YCR081W,0.07671847711419368
YNL236W,YOR174W,0.24592844900844946
YGL129C,YHL004W,0.9028464637495102
YBR181C,YGR034W,0.0
YBR122C,YML025C,0.8967341942836308
YLL011W,YLR186W,0.9319842453305
YBL093C,YDR308C,0.0511359424881673
YDL150W,YKR025W,0.784340111211297
YCR031C,YMR194W,0.6182251777193458
YDL082W,YML073C,0.8808543702120248
YDR462W,YNL005C,0.7826877173377118
YDR471W,YGL135W,0.0
YGL025C,YLR071C,0.28543785378059916
YER050C,YPL013C,0.9412190889144677
YBL093C,YDR443C,0.0
YBR253W,YHR041C,0.0
YNL236W,YPL042C,0.0
YDR471W,YOR312C,0.0
YBL027W,YJL177W,0.7232903674437307
YHR059W,YNL137C,0.8793048669614033
YHR062C,YNL221C,0.7717285795899286
YOR259C,YPR108W,0.4414268682627835
YGL103W,YMR194W,0.7441587870296862
YDR324C,YJR002W,0.7766822736612708
YGR253C,YJL001W,0.3319104881063498
YCR081W,YDL005C,0.0
YAL033W,YHR062C,0.6262629834389256
YPR082C,YPR178W,0.005472901213841503
YJL177W,YNL069C,0.9186779226957619
YDR308C,YHR041C,0.19822999253651555
YGR220C,YKR006C,0.8389498071694348
YDL083C,YHL001W,0.7489009996519084
YJL210W,YMR026C,0.05486080402747754
YCL028W,YPR070W,0.4362899239132172
YBR253W,YMR112C,0.23152337025977693
YHR165C,YLL036C,0.0
YGL011C,YGR135W,0.10498039291704732
YLR147C,YOR308C,0.48206067632875665
YCR046C,YLR312W-A,0.9444633486021048
YDL082W,YJL177W,0.9111242744196891
YER074W,YJL177W,0.7854371137541211
YBL027W,YMR194W,0.7958912507908832
YGR135W,YML092C,0.0
YOR210W,YPR187W,0.6526827118817218
YER029C,YLR147C,0.2103596803656792
YCL028W,YGL025C,0.0064825536358272115
YBL041W,YPR103W,0.8428694435175185
YGL103W,YJL177W,0.6629073317194858
YML073C,YOL127W,0.6335440097442347
YCR052W,YLR357W,0.5109689339942473
YGL127C,YPR168W,0.0
YBR253W,YPR168W,0.0
YGR084C,YNR037C,0.9068989749583333
YJL140W,YOL005C,0.20147496028702333
YGR085C,YLR029C,0.8614926299816318
YKR006C,YNL005C,0.8254890403120062
YDR308C,YLR071C,0.0
YDL083C,YDR447C,0.0
YER082C,YLR129W,0.8912599917355569
YBL093C,YDL005C,0.037491218394117176
YER074W,YGR085C,0.827870355108904
YGL129C,YNR037C,0.9405054864945929
YGR030C,YNL221C,0.0
YIL017C,YMR135C,0.5471478179895731
YGL103W,YHL001W,0.735441063421639
YER094C,YOR157C,0.7624950985770086
YDR113C,YDR260C,0.0
YBR048W,YHR203C,0.0
YER029C,YML049C,0.0
YHR148W,YPR137W,0.9184893237959498
YER013W,YKR086W,0.4911771584931058
YGL135W,YGR085C,0.0
YBL027W,YHR141C,0.0
YDR447C,YML073C,0.0
YDR237W,YJL063C,0.9006121778630286
YER074W,YNL069C,0.8363165546843091
YER094C,YGR135W,0.29640134583323563
YDR296W,YGR220C,0.8522098586868249
YGL025C,YPL042C,0.0
YDR235W,YLR298C,0.0
YGL103W,YGR034W,0.0
YBR193C,YDL005C,0.41996016183011836
YDR296W,YKR006C,0.9591796576518101
YLR275W,YML049C,0.0
YBL004W,YPR144C,0.7920658971244767
YLR147C,YPL213W,0.3190388345141319
YDR443C,YLR071C,0.1253400907064132
YGL127C,YMR112C,0.0
YOL135C,YOR174W,0.23128731604380148
YDR471W,YOL127W,0.748078081161416
YER050C,YGR215W,0.826840558675513
YML092C,YOR157C,0.7742792845739995
YER074W,YML063W,0.7457590383056228
YLR147C,YML049C,0.0
YNR037C,YPL118W,0.9486237755776531
YDL005C,YGL151W,0.028911005939720548
YGR253C,YOR157C,0.34834562397625074
YIL019W,YLR129W,0.7541099668424909
YDL222C,YGL077C,0.0
YKL022C,YLR127C,0.0
YDL008W,YNL172W,0.0
YKR068C,YML077W,0.22204368064473876
YDR471W,YKL180W,0.7531395450047768
YER074W,YGR034W,0.0
YMR193W,YNL005C,0.8642094332019051
YDR337W,YHL004W,0.9098101761894279
YDL082W,YGL103W,0.7318076093723024
YNL151C,YPR190C,0.8411096375573432
YBR181C,YDL083C,0.0
YKL155C,YNR037C,0.636522488679372
YHR148W,YLR222C,0.9275184622799708
YDL083C,YJR123W,0.7832133600981523
YHR148W,YKR060W,0.92817824555797
YFR050C,YPR103W,0.6976028138101269
YIL133C,YNL069C,0.7081272894533192
YGR013W,YML046W,0.16094104194701395
YDR080W,YPL045W,0.06987794524142474
YGL103W,YNL069C,0.7249897507307247
YER029C,YHR165C,0.0
YHR148W,YLL011W,0.9284698921474251
YLR147C,YPR182W,0.0
YDR296W,YMR193W,0.9324382335074957
YHR165C,YLR147C,0.01822347446530704
YHL001W,YNL069C,0.7709254211877975
YFR050C,YOR157C,0.7458736636157624
YLL036C,YML049C,0.0
YCR031C,YJL177W,0.6071166066911458
YDR322W,YLR312W-A,0.9763851554106128
YGL011C,YJL001W,0.41713783736933013
YGR091W,YPR178W,0.0
YDR418W,YHL001W,0.779779057639669
YKL144C,YKR025W,0.5906152964844256
YDR471W,YIL018W,0.0
YHR165C,YLR275W,0.0
YDR176W,YDR392W,0.004919328448005264
YCL039W,YIL017C,0.8094166416768575
YDR118W,YHR166C,0.41828494846481584
YNL236W,YOL135C,0.2343823138613822
YDL083C,YML073C,0.8178908708850965
YHR069C,YOL142W,0.5783222340425541
YIL018W,YNL069C,0.0
YBL027W,YLR448W,0.8847015227023336
YAL011W,YDR485C,0.18078040094832132
YLR275W,YPL213W,0.0
YGR085C,YHL001W,0.6879900374577207
YLR029C,YNL069C,0.8438951929542229
YDR175C,YHL004W,0.8997283328345163
YDL077C,YPL045W,0.07507120738300863
YDR337W,YNR037C,0.965140280316636
YDL005C,YPR070W,0.02825842392153443
YGR085C,YJR123W,0.6584236792081806
YBL038W,YMR193W,0.9364831085957098
YNL059C,YOR189W,0.13693239295485785
YGR158C,YOL142W,0.621612241734693
YDL030W,YKL173W,0.2655724331494025
YDL136W,YJL177W,0.0
YDR347W,YNR037C,0.9447952565092695
YHR041C,YNL236W,0.3201344855784445
YHL004W,YJR101W,0.8876003546884635
YBR193C,YBR253W,0.0
YIL019W,YPL126W,0.8554494003493257
YKL173W,YOR308C,0.0
YDR260C,YKL022C,0.5344192903692253
YGR253C,YML092C,0.4379233720644023
YDL087C,YIL061C,0.5649135437822533
YDR324C,YLR222C,0.8715346417054292
YGR129W,YJR050W,0.0
YGR135W,YOR362C,0.4112216827237626
YGL111W,YOR272W,0.8774392795370959
YHR059W,YPL013C,0.8911104404969666
YBR122C,YOR150W,0.8532357134029633
YDR308C,YGL127C,0.020200339356614794
YHR148W,YLR409C,0.9233147445233975
YIL018W,YOR312C,0.0
YMR093W,YPR144C,0.9317671356485319
YBL038W,YLR312W-A,0.9421313397863638
YHL004W,YPL118W,0.8817941085200309
YBR181C,YMR194W,0.0
YER082C,YPL126W,0.9248860571842625
YBR251W,YHR059W,0.8642987464228519
YDL075W,YDL082W,0.8089894536587718
YBR231C,YLR385C,0.0
YBR253W,YGL025C,0.0
YIL019W,YMR093W,0.7787115614162725
YDL136W,YLR448W,0.0
YHR059W,YNR037C,0.9298376242623558
YDR347W,YER050C,0.8836873785504107
YFR050C,YGR135W,0.4550228474700575
YGL127C,YHR058C,0.24121470354810606
YGR253C,YPR103W,0.41240130724477114
YBR154C,YOR224C,0.8288479711952919
YIL133C,YML073C,0.45718008152929474
YGL004C,YLR421C,0.185410872970295
YBR191W,YHR141C,0.0
YBR154C,YPR187W,0.8076756309095502
YGL103W,YOL127W,0.7241348287240627
YDR447C,YKL180W,0.0
YBR181C,YHL001W,0.0
YDL148C,YPR144C,0.8952951828377504
YGR095C,YHR081W,0.8075800457239932
YML015C,YPL011C,0.5291118808076293
YHL004W,YNL306W,0.8922262528475537
YJL011C,YKR025W,0.7336730839771554
YDR471W,YER074W,0.8287084854730301
YDR462W,YGR220C,0.8092664284086981
YIL018W,YIL133C,0.0
YGR085C,YOL127W,0.7029551729236314
YDR443C,YGL127C,0.06573038413859039
YLR222C,YLR409C,0.9583011154119825
YBL027W,YHL001W,0.6607369985608734
YHR166C,YKL022C,0.0
YDL082W,YGR085C,0.8032018984875593
YDL083C,YLR448W,0.941771911375573
YBR211C,YDR254W,0.13366113224953796
YBL093C,YNL236W,0.0
YBL004W,YPL217C,0.8867128165733464
YBR146W,YNR037C,0.8961935516437148
YBL041W,YGL011C,0.39369795198051194
YBL004W,YHR148W,0.8514885746659092
YJR002W,YPR137W,0.6899635645937062
YEL031W,YER026C,0.0
YGR220C,YNL005C,0.7682369167477247
YML092C,YPR103W,0.6721612530345181
YLR071C,YOR174W,0.17859021256830623
YDR404C,YOL005C,0.45218638028125974
YGR095C,YNL232W,0.8554211664281686
YHR052W,YPL093W,0.9453314539936255
YDR471W,YML063W,0.807861875375274
YBL004W,YLR129W,0.910116895894793
YDR235W,YDR240C,0.14981324385665867
YBR231C,YML041C,0.28655782585106204
YBR231C,YDR485C,0.7555196495707597
YDR447C,YGL103W,0.0
YDR303C,YML127W,0.12552495158104085
YDR113C,YLR127C,0.06326326144083629
YBL027W,YDL075W,0.8667394556027642
YFL017W-A,YLR275W,0.05072168887474693
YML092C,YOR362C,0.6592230689127142
YBL041W,YGR253C,0.2635085556714262
YDR303C,YMR091C,0.04831797914950037
YHR081W,YNL232W,0.6285178075200231
YGR156W,YLR277C,0.0
YAL013W,YDL076C,0.031023670546318556
YLR312W-A,YMR024W,0.958604765938147
YER074W,YLR448W,0.8720330701295271
YKL180W,YLR448W,0.7652854957493617
YPL217C,YPR144C,0.9452924227298716
YLL011W,YLR409C,0.9611275979982523
YHR166C,YLR102C,0.06911252213562546
YBR254C,YMR218C,0.0
YHR141C,YLR287C-A,0.0
YOR157C,YOR362C,0.7202249009158359
YER082C,YLR186W,0.920704948270666
YGL004C,YPR108W,0.5374580647361503
YFR031C-A,YML073C,0.6268381887557694
YDL136W,YGL103W,0.0
YGR074W,YPR182W,0.04619620028676743
YBR181C,YJL177W,0.0
YGL011C,YOR362C,0.47279662959611274
YKL180W,YML063W,0.6921709649831526
YPR137W,YPR144C,0.929949895773242
YDR235W,YGR013W,0.1996504905767812
YBR211C,YGR179C,0.168952160648384
YDL075W,YMR194W,0.7942597873549359
YKL022C,YOR249C,0.0
YDR240C,YGR013W,0.0
YER094C,YOR362C,0.8175490961984568
YLR357W,YMR091C,0.49749819643053667
YDR296W,YDR462W,0.8913546959665748
YKR025W,YPR190C,0.5946742404866567
YDR447C,YJR123W,0.0
YGR085C,YIL133C,0.8541572052817016
YER172C,YLR147C,0.4307184119272316
YGL098W,YOR075W,0.0
YBL018C,YHR062C,0.42146680472440134
YLR357W,YML127W,0.4572157700356067
YDL087C,YHR086W,0.0
YGL103W,YLR448W,0.7561121112520246
YJR123W,YNL178W,0.5030289266071438
YER172C,YLR275W,0.3573685738456475
YCR031C,YDR471W,0.5701543554924817
YML073C,YMR242C,0.4102939437476842
YGR030C,YHR062C,0.0
YHR069C,YHR081W,0.7697639419547797
YFL017W-A,YGR074W,0.13371195398050867
YLR312W-A,YLR439W,0.935746262266896
YGL070C,YOL005C,0.0
YDL150W,YPR190C,0.8443339155617796
YEL031W,YKL212W,0.4128967545008756
YCL028W,YNL236W,0.49045876729730703
YBL038W,YOR150W,0.9110336041466556
YFR050C,YOR362C,0.8438965425264106
YBL093C,YCL028W,0.0
YDR324C,YJL109C,0.7725111174086453
YJR123W,YNL069C,0.8315203168223066
YDL082W,YDL136W,0.0
YDL075W,YDR471W,0.651502223123771
YOR308C,YPR178W,0.0
YGL003C,YLR127C,0.0
YGR104C,YNR010W,0.1598052841204174
YDL087C,YDR240C,0.41715479770952735
YBR188C,YJR050W,0.45835610677005484
YDL136W,YHR141C,0.0
YDL083C,YDL136W,0.0
YER172C,YML049C,0.0
YDL097C,YPR108W,0.44959759928673193
YIL084C,YNL097C,0.0
YBL018C,YNL282W,0.34791030479484847
YJL063C,YML025C,0.9281231502838536
YCR031C,YDL082W,0.6558648505973145
YIR025W,YKL022C,0.49375220574845124
YDL008W,YHR166C,0.302885120583803
YDR418W,YGL135W,0.0
YBL041W,YOR157C,0.6077884003324479
YDL098C,YPR178W,0.0
YDL075W,YDL136W,0.0
YGL004C,YOR259C,0.05954526023761346
YGR220C,YMR193W,0.8123624702206875
YBR253W,YDR308C,0.515535757942031
YGR158C,YOR076C,0.0
YDR113C,YIR025W,0.0
YGR034W,YNL096C,0.0
YDL082W,YHL001W,0.7927004357927789
YDL075W,YJL177W,0.7399792375924861
YHL004W,YOR158W,0.7974038931147528
YGR156W,YNL317W,0.0
YLR071C,YOL135C,0.4856215926922299
YPL126W,YPL217C,0.9303587263864175
YGR195W,YOL142W,0.5359592324976152
YHR165C,YOR308C,0.0
YCR031C,YER074W,0.7350127883878924
YBL041W,YGR135W,0.2994231896724811
YDL075W,YGL103W,0.8199918786843475
YBL004W,YJR002W,0.8099947035983189
YML073C,YMR194W,0.7699793651587848
YDL083C,YER074W,0.8763872199429742
YGL135W,YIL018W,0.0
YGR253C,YOL038W,0.3269958412908686
YDR443C,YOR174W,0.0
YDL031W,YLL008W,0.9036561702044394
YDR240C,YLR298C,0.15997632401696107
YOL038W,YOR362C,0.8178582185758209
YAL033W,YGR030C,0.0
YGR232W,YLR421C,0.2467498369168058
YDL087C,YML046W,0.38457703889603845
YBL092W,YLR287C-A,0.612322908378958
YDR427W,YPR108W,0.536745808125079
YIL019W,YPR137W,0.7807809111722218
YDL083C,YDR418W,0.8927292943140488
YER074W,YGL103W,0.8720848927651949
YBL090W,YHL004W,0.9167154372873535
YDR447C,YHL001W,0.0
YFR031C-A,YNL069C,0.8141549671492467
YDR260C,YGL003C,0.23704297503260818
YDR145W,YGL112C,0.3636684351668735
YGR034W,YML073C,0.0
YLR002C,YOR272W,0.8794266115108638
YLL011W,YPR144C,0.9156376537869348
YLR029C,YML073C,0.6892224638925597
YBR095C,YNL097C,0.3460973191280137
YDR175C,YNR037C,0.9428272813083
YHR088W,YLL008W,0.9250466848141196
YDL031W,YPL211W,0.878266315116807
YCL025C,YEL031W,0.4487932764901574
YFR050C,YGL011C,0.4587098234851663
YGR158C,YHR069C,0.7077910386307136
YIL097W,YMR135C,0.49096303602033614
YDL148C,YLR186W,0.9415726636782055
YJL001W,YOR157C,0.6885496330242216
YBL092W,YOL040C,0.8694435415771056
YHR165C,YML049C,0.0
YDL005C,YOL135C,0.08818999187143409
YBR253W,YNL236W,0.19940632304356037
YDR443C,YOL135C,0.0
YKR060W,YLR186W,0.960886564109877
YBR193C,YPL042C,0.0
YER082C,YHR148W,0.9262139129165048
YLR448W,YML063W,0.8096382893946005
YDR254W,YJR135C,0.25517636989400655
YHR056C,YML127W,0.0
YHL004W,YMR188C,0.9160527979754017
YFL017W-A,YLR147C,0.28315507878524715
YDR485C,YLR385C,0.0
YDR246W,YGR166W,0.0
YML063W,YML073C,0.8162404999280148
YKR008W,YLR033W,0.38142778561846447
YKR085C,YOR150W,0.8658656392923324
YDL083C,YKL180W,0.8309396818129416
YLR071C,YPL042C,0.0
YDL075W,YLR448W,0.8736562622442446
YNL061W,YPL211W,0.9304090198854585
YIL019W,YPL217C,0.8719355827268133
YLR129W,YLR222C,0.8761971688280745
YDR246W,YEL048C,0.0
YBL018C,YGR030C,0.0
YMR093W,YPL217C,0.9322324198304418
YDR118W,YKL022C,0.0
YDR246W,YKR068C,0.0
YML049C,YPR182W,0.6285170920214095
YPL217C,YPR137W,0.9029974639015262
YBL041W,YOR362C,0.6759476693676366
YGR104C,YLR071C,0.08079065938048732
YGR232W,YPR108W,0.616879585459122
YGL022W,YML019W,0.27719481880957303
YGR156W,YNL222W,0.35613484040539595
YLR396C,YMR231W,0.05785921273321651
YDR324C,YIL019W,0.826374980067297
YGR034W,YKL180W,0.0
YBL027W,YBR191W,0.7757252502224578
YDR324C,YLR186W,0.9254298949772737
YJR123W,YML063W,0.6554506372710774
YBR253W,YDL005C,0.0
YHR041C,YLR071C,0.0
YDL077C,YDR080W,0.0
YAL013W,YNL097C,0.23718996544924476
YGR156W,YLR115W,0.0
YMR314W,YOR362C,0.5399615634237092
YCR031C,YJR123W,0.5862379548553825
YBR055C,YOR308C,0.5824550748005679
YDR473C,YOR308C,0.27697891979569794
YBL093C,YBR253W,0.0
YBR181C,YNL096C,0.0
YLR396C,YPL045W,0.0
YKL173W,YMR288W,0.3028065801941971
YNL252C,YOR150W,0.8010500392231945
YGL011C,YPR103W,0.4386864649144279
YER074W,YML073C,0.7298443375308657
YNL214W,YOL044W,0.5121816297479111
YDL082W,YDR447C,0.0
YKR068C,YOR115C,0.29788841319400944
YDR324C,YGR128C,0.8605395869593261
YCL039W,YIL097W,0.718885767431031
YHR088W,YOR272W,0.9453167608630604
YDR237W,YLR312W-A,0.953606818312652
YBL093C,YOL135C,0.6004458282727172
YGR158C,YNL232W,0.82820734886784
YBR055C,YPR082C,0.0
YGR220C,YML025C,0.8425612706451068
YBR247C,YDL148C,0.9192408849688929
YBL004W,YPL126W,0.865366465816879
